Episode,Reward,Epsilon
0,0.2710364954546094,1.0
1,-0.013464073650538921,0.9998
2,0.08607872296124697,0.99960004
3,0.11459459736943245,0.9994001199920001
4,0.24208107218146324,0.9992002399680017
5,0.10062727145850658,0.9990003999200081
6,0.3252376429736614,0.9988005998400241
7,0.3750314610078931,0.9986008397200561
8,0.4130687601864338,0.9984011195521121
9,0.08395117241889238,0.9982014393282017
10,0.10756025090813637,0.9980017990403361
11,0.1749078780412674,0.9978021986805281
12,0.4178465697914362,0.997602638240792
13,0.24757765885442495,0.9974031177131438
14,0.34676511865109205,0.9972036370896012
15,0.16248654667288065,0.9970041963621834
16,0.2076104385778308,0.996804795522911
17,0.3688975004479289,0.9966054345638065
18,0.9274191744625568,0.9964061134768937
19,0.21795004047453403,0.9962068322541984
20,0.44856515526771545,0.9960075908877476
21,0.054721235297620296,0.9958083893695701
22,1.1729615004733205,0.9956092276916961
23,0.19938982091844082,0.9954101058461579
24,0.1995704285800457,0.9952110238249886
25,0.15338176116347313,0.9950119816202236
26,0.7907987283542752,0.9948129792238997
27,0.07669941615313292,0.9946140166280549
28,0.13974632415920496,0.9944150938247294
29,0.14738256763666868,0.9942162108059645
30,0.3205980323255062,0.9940173675638033
31,1.010893288999796,0.9938185640902906
32,0.06304357387125492,0.9936198003774726
33,0.3156195431947708,0.9934210764173971
34,0.5224235905334353,0.9932223922021136
35,0.12961915042251348,0.9930237477236732
36,0.30933550652116537,0.9928251429741285
37,0.18707508873194456,0.9926265779455337
38,-0.021761097013950348,0.9924280526299446
39,0.22833476960659027,0.9922295670194187
40,0.5691092340275645,0.9920311211060148
41,0.09235591907054186,0.9918327148817936
42,0.6483052242547274,0.9916343483388173
43,0.21920641884207726,0.9914360214691496
44,0.02954829577356577,0.9912377342648557
45,0.12251838389784098,0.9910394867180028
46,0.05872514471411705,0.9908412788206592
47,0.1962005766108632,0.9906431105648951
48,0.1854530991986394,0.9904449819427821
49,0.5168875055387616,0.9902468929463936
50,0.10207922384142876,0.9900488435678043
51,0.10696806572377682,0.9898508337990908
52,0.23368197679519653,0.989652863632331
53,0.0960403773933649,0.9894549330596045
54,0.284219590947032,0.9892570420729926
55,0.5780181083828211,0.989059190664578
56,0.21089140325784683,0.9888613788264451
57,0.1672582058236003,0.9886636065506799
58,0.16357752680778503,0.9884658738293698
59,0.04785176180303097,0.988268180654604
60,0.41540038120001554,0.9880705270184731
61,0.3141938177868724,0.9878729129130694
62,0.012812579981982708,0.9876753383304868
63,0.28673757519572973,0.9874778032628208
64,0.07693804334849119,0.9872803077021682
65,0.3747831070795655,0.9870828516406278
66,0.2819725498557091,0.9868854350702997
67,0.1996155809611082,0.9866880579832856
68,0.18598610814660788,0.986490720371689
69,0.40800699405372143,0.9862934222276146
70,0.14162078872323036,0.9860961635431691
71,0.7867643674835563,0.9858989443104604
72,0.9488964378833771,0.9857017645215984
73,0.1915411464869976,0.9855046241686941
74,0.17788650281727314,0.9853075232438604
75,0.2496930342167616,0.9851104617392117
76,0.09674458671361208,0.9849134396468638
77,0.4798614401370287,0.9847164569589345
78,0.37631724029779434,0.9845195136675428
79,0.04862884059548378,0.9843226097648092
80,0.25035751424729824,0.9841257452428563
81,0.10792529862374067,0.9839289200938078
82,0.4025971498340368,0.9837321343097891
83,0.04637016076594591,0.9835353878829272
84,0.19473276659846306,0.9833386808053506
85,0.34545298106968403,0.9831420130691896
86,0.0035769902169704437,0.9829453846665758
87,0.4091727966442704,0.9827487955896425
88,0.12679374031722546,0.9825522458305246
89,0.924400138668716,0.9823557353813585
90,0.012675412930548191,0.9821592642342822
91,0.314417059533298,0.9819628323814354
92,0.1434522746130824,0.9817664398149591
93,0.38551170472055674,0.9815700865269962
94,0.09291618876159191,0.9813737725096908
95,0.1299766944721341,0.9811774977551889
96,0.03787496779114008,0.9809812622556379
97,0.18165870010852814,0.9807850660031867
98,0.15911889262497425,0.9805889089899861
99,0.09396686870604753,0.9803927912081881
100,0.11990343313664198,0.9801967126499465
101,0.07880054414272308,0.9800006733074165
102,0.09200919885188341,0.979804673172755
103,0.7506809942424297,0.9796087122381205
104,0.5944715328514576,0.9794127904956729
105,0.01958928257226944,0.9792169079375738
106,0.22386266756802797,0.9790210645559863
107,0.12050086632370949,0.978825260343075
108,0.37494943384081125,0.9786294952910064
109,0.06924755219370127,0.9784337693919483
110,0.3180095078423619,0.9782380826380699
111,0.15692912973463535,0.9780424350215423
112,0.5994907412678003,0.977846826534538
113,0.039773681201040745,0.9776512571692312
114,0.27538528479635715,0.9774557269177974
115,0.9162197280675173,0.9772602357724138
116,0.09838344901800156,0.9770647837252594
117,0.19575206190347672,0.9768693707685143
118,0.0118755754083395,0.9766739968943606
119,0.030801840126514435,0.9764786620949818
120,0.2853487515822053,0.9762833663625629
121,0.42018166556954384,0.9760881096892904
122,0.3471676353365183,0.9758928920673525
123,0.2520104646682739,0.9756977134889391
124,0.030021386221051216,0.9755025739462413
125,0.13393991347402334,0.9753074734314521
126,0.18090974632650614,0.9751124119367658
127,0.6094586690887809,0.9749173894543784
128,0.3469168161973357,0.9747224059764876
129,0.31859384197741747,0.9745274614952923
130,0.11389666981995106,0.9743325560029933
131,0.10913003049790859,0.9741376894917927
132,0.09890415146946907,0.9739428619538943
133,0.2514894474297762,0.9737480733815036
134,0.43287528306245804,0.9735533237668273
135,0.3811573563143611,0.973358613102074
136,0.29433059226721525,0.9731639413794536
137,0.11043611261993647,0.9729693085911777
138,0.5582547914236784,0.9727747147294595
139,0.2808369668200612,0.9725801597865137
140,0.6341495485976338,0.9723856437545564
141,0.06449990160763264,0.9721911666258055
142,0.7599511165171862,0.9719967283924804
143,0.11470749974250793,0.971802329046802
144,0.0698295533657074,0.9716079685809926
145,0.13025123346596956,0.9714136469872765
146,0.08908267505466938,0.971219364257879
147,0.2861594073474407,0.9710251203850274
148,0.06250018626451492,0.9708309153609505
149,0.34650107473134995,0.9706367491778782
150,0.10986255947500467,0.9704426218280426
151,0.5233727153390646,0.9702485333036771
152,0.16449392773211002,0.9700544835970164
153,1.1112524010241032,0.9698604727002971
154,0.04538298584520817,0.969666500605757
155,0.06270309258252382,0.9694725673056358
156,0.8527113115414977,0.9692786727921747
157,0.056424813345074654,0.9690848170576163
158,0.36318696942180395,0.9688910000942048
159,0.18859667424112558,0.968697221894186
160,0.26227716729044914,0.9685034824498071
161,0.22802522964775562,0.9683097817533172
162,0.22009075991809368,0.9681161197969665
163,0.4411920728161931,0.9679224965730072
164,0.3176726456731558,0.9677289120736926
165,0.2263657134026289,0.9675353662912779
166,0.40342260245233774,0.9673418592180196
167,0.11574087291955948,0.9671483908461761
168,0.15110955201089382,0.9669549611680068
169,0.13698293268680573,0.9667615701757732
170,0.5301830023527145,0.9665682178617381
171,0.14928735978901386,0.9663749042181657
172,0.7270708242431283,0.9661816292373221
173,0.29631034191697836,0.9659883929114746
174,0.20112457778304815,0.9657951952328924
175,0.24181499425321817,0.9656020361938458
176,0.18263558484613895,0.965408915786607
177,0.2495088716968894,0.9652158340034498
178,0.3154095094650984,0.9650227908366491
