Episode,Reward,Epsilon
0,0.20841928850859404,1.0
1,-0.01350468210875988,0.9998
2,0.15286423452198505,0.99960004
3,0.08693851996213198,0.9994001199920001
4,0.38464452885091305,0.9992002399680017
5,0.6680713435634971,0.9990003999200081
6,0.23101656511425972,0.9988005998400241
7,0.27925504744052887,0.9986008397200561
8,0.450125502422452,0.9984011195521121
9,0.20216044131666422,0.9982014393282017
10,0.3211907669901848,0.9980017990403361
11,0.24097121879458427,0.9978021986805281
12,0.14946818817406893,0.997602638240792
13,0.167275863699615,0.9974031177131438
14,-0.00508175790309906,0.9972036370896012
15,0.20846538990736008,0.9970041963621834
16,0.17167161870747805,0.996804795522911
17,0.1406075432896614,0.9966054345638065
18,0.25877810548990965,0.9964061134768937
19,0.5558592462912202,0.9962068322541984
20,0.52780706807971,0.9960075908877476
21,0.1267016213387251,0.9958083893695701
22,0.5231557227671146,0.9956092276916961
23,0.3537366930395365,0.9954101058461579
24,0.247636828571558,0.9952110238249886
25,0.0501022906973958,0.9950119816202236
26,0.37305527925491333,0.9948129792238997
27,0.13658747728914022,0.9946140166280549
28,0.2800717996433377,0.9944150938247294
29,0.2431449806317687,0.9942162108059645
30,0.11388315726071596,0.9940173675638033
31,0.5838408237323165,0.9938185640902906
32,-0.004994964227080345,0.9936198003774726
33,0.19340620748698711,0.9934210764173971
34,0.13269163761287928,0.9932223922021136
35,0.25905857887119055,0.9930237477236732
36,0.2735434025526047,0.9928251429741285
37,0.6525920759886503,0.9926265779455337
38,-0.013579120859503746,0.9924280526299446
39,0.23536730650812387,0.9922295670194187
40,0.22487820964306593,0.9920311211060148
41,0.06681099720299244,0.9918327148817936
42,0.33947791066020727,0.9916343483388173
43,0.28824200853705406,0.9914360214691496
44,0.1195377167314291,0.9912377342648557
45,0.24247065372765064,0.9910394867180028
46,0.10193200316280127,0.9908412788206592
47,0.18941839132457972,0.9906431105648951
48,0.1194420512765646,0.9904449819427821
49,0.14735155925154686,0.9902468929463936
50,0.07876569870859385,0.9900488435678043
51,0.28804127871990204,0.9898508337990908
52,0.0662258118391037,0.989652863632331
53,0.6578076649457216,0.9894549330596045
54,1.3055203193798661,0.9892570420729926
55,0.18926168140023947,0.989059190664578
56,0.6702244244515896,0.9888613788264451
57,0.6434729443863034,0.9886636065506799
