Episode,Reward,Epsilon
0,0.20841928850859404,1.0
1,-0.01350468210875988,0.9998
2,0.15286423452198505,0.99960004
3,0.08693851996213198,0.9994001199920001
4,0.38464452885091305,0.9992002399680017
5,0.6680713435634971,0.9990003999200081
6,0.23101656511425972,0.9988005998400241
7,0.27925504744052887,0.9986008397200561
8,0.450125502422452,0.9984011195521121
9,0.20216044131666422,0.9982014393282017
10,0.3211907669901848,0.9980017990403361
11,0.24097121879458427,0.9978021986805281
12,0.14946818817406893,0.997602638240792
13,0.167275863699615,0.9974031177131438
14,-0.00508175790309906,0.9972036370896012
15,0.2571105994284153,0.9970041963621834
16,0.2717827092856169,0.996804795522911
17,0.5495049869641662,0.9966054345638065
18,0.2139852149412036,0.9964061134768937
19,0.402577250264585,0.9962068322541984
20,0.7795960940420628,0.9960075908877476
21,0.0463434299454093,0.9958083893695701
22,0.1310856007039547,0.9956092276916961
23,0.32366059347987175,0.9954101058461579
24,0.27834085561335087,0.9952110238249886
25,0.06477330159395933,0.9950119816202236
26,0.8530367380008101,0.9948129792238997
27,0.22504123486578465,0.9946140166280549
28,0.28570636734366417,0.9944150938247294
29,0.3106716340407729,0.9942162108059645
30,0.0396499577909708,0.9940173675638033
31,0.1347114322707057,0.9938185640902906
32,0.18440807983279228,0.9936198003774726
33,0.1095077283680439,0.9934210764173971
34,0.22165244445204735,0.9932223922021136
35,0.22918138932436705,0.9930237477236732
36,0.5463034678250551,0.9928251429741285
37,0.7945784209296107,0.9926265779455337
38,-0.013579120859503746,0.9924280526299446
39,0.17935539409518242,0.9922295670194187
40,0.3217280665412545,0.9920311211060148
41,0.3878826601430774,0.9918327148817936
42,0.4077811911702156,0.9916343483388173
43,0.3280669702216983,0.9914360214691496
44,0.0734812431037426,0.9912377342648557
45,0.2001604586839676,0.9910394867180028
46,0.6127739297226071,0.9908412788206592
47,0.6842104671522975,0.9906431105648951
48,0.09326496813446283,0.9904449819427821
49,0.21620541997253895,0.9902468929463936
50,0.20657616294920444,0.9900488435678043
51,0.2165255919098854,0.9898508337990908
52,0.12289141956716776,0.989652863632331
53,0.3033644538372755,0.9894549330596045
54,0.27346797473728657,0.9892570420729926
55,0.4262471543624997,0.989059190664578
56,0.4528968073427677,0.9888613788264451
57,0.16355709545314312,0.9886636065506799
